⑯⑴⑮⑿⑵⑯⑿	abandon
⑾⑬⑵⒏⑥⑯⑹	reduces
⑾⑬⑵⒏⑥⑬⑩	reducing
⑾⑭④⒌⑯⑿⑥	reference
⑾⑬④⒋⑯⑪⑹	referrals
⑾⑬④⒂⑿⒌⑬	refinery
⑾⑬④⒂⑿⑬⑩	refining
⑾⑬④⑪⑭③②	reflect
⑾⒀④⑪⑭③⑥	reflex
⑾⒀④⑪⒃③⑥	reflux
⑾⑬④⒉⑫⒌⑹	reformers
⑾⑬④⒉⑫⑬⑩	reforming
⑾⑬④⑾⒁⑿⑵	refrained
⑾⑬④⑾⑭⑦②	refreshed
⑾⑬④⑾⑭⑦⒌	refresher
⑾⑭④⑨⑱⑻⒀	refugee
⑾⑭④⒏⑻⑯⑹	refuges
⑾⒀④⒃⑿⑵⑹	refunds
⑾⒀④⒋⑴⑬⑦	refurbish
⑾⑬④⒏⑹⑯⑪	refusal
⑾⑬④⒏⑹⑯⑹	refuses
⑾⑬④⒏⑹⑬⑩	refusing
⑾⑬④⒏②⑯⑵	refuted
⑾⑬⑶⒁⑿⑬⑩	regaining
⑾⑬⑶⒈⑵⑯⑵	regarded
⑾⑬⑶⒈⑵⑬⑩	regarding
⑾⒀⑻⑯⑿⑥⑬	regency
⑾⑭⑻⑬⑫⑯⑿	regimen
⑾⒀⑻⑯⑿⑯⑪	regional
⑾⑭⑻⑬⑥②⒌	register
⑾⑬⑶⑾⑭②⑥	regrets
⑾⑭⑶⑨⑯⑪⒌	regular
⑾⑬⑽⒋⑥⑯⑪	rehearsal
⑾⑬⑽⒋⑥⑬⑩	rehearsing
⑾⒀⑬⑫⑴⒋⑥	reimburse
⑾⒀⑬⑿④⒉⑥	reinforce
⑾⒀⑬②⒌⒁②	reiterate
⑾⑬⑻⑭③②⑥	rejects
⑾⑬⑻⒆⑥⑬⑩	rejoicing
⑾⑬⑻⒆⑿⑵⒌	rejoinder
⑾⑬⑻⒆⑿⑬⑩	rejoining
⑾⒀⑻⒆⑿⑬⑩	rejoining
⑾⑬⑪⒁②⑯⑵	related
⑾⑬⑪⒁②⑬⑩	relating
⑾⑬⑪⒁⑦⑯⑿	relation
⑾⑭⑪⑯②⑬⑷	relative
⑾⑬⑪⑮③⑥②	relaxed
⑾⑬⑪⒀⑥⑯⑹	releases
⑾⑬⑪⒀⑥⑬⑩	releasing
⑾⑬⑪⒂⑯⑿⑥	reliance
⑾⑬⑪⒂⑯⑿②	reliant
⑾⑬⑪⒀⑷⑬⑩	relieving
⑾⑬⑪⑬⑻⑯⑿	religion
⑾⑬⑪⑬⑻⑯⑥	religious
⑾⑭⑪⑬⑦⑬⑩	relishing
⑾⒀⑪⑬⑷⑬⑩	reliving
⑾⒀⑪⒄③⒁②	relocate
⑾⑬⑫⒁⑿⑵⒌	remainder
⑾⑬⑫⒁⑿⑬⑩	remaining
⑾⑬⑫⒈③⑬⑩	remarking
⑾⒀⑫⑮⑾⑬⑻	remarriage
⑾⒀⑫⑮⑾⑬⑵	remarried
⑾⑬⑫⒀⑵⒎⑪	remedial
⑾⑭⑫⑯⑵⑬⑵	remedied
⑾⑭⑫⑯⑵⑬⑹	remedies
⑾⑬⑫⑭⑫⑴⒌	remember
⑾⑬⑫⒂⑿⑵⒌	reminder
⑾⑬⑫⒂⑿⑵⑹	reminds
⑾⑬⑫⑬⑦⑯⑿	remission
⑾⑭⑫⑿⑯⑿②	remnant
⑾⑬⑫⒄②⑪⑬	remotely
⑾⑬⑫⒅⑷⑯⑪	removal
⑾⑬⑫⒅⑷⑬⑩	removing
⑾⑭⑿⑵⒌⑬⑩	rendering
⑾⑭⑿⑬⑶⒁⑵	renegade
⑾⑬⑿⑲⑿⑥②	renounced
⑾⑭⑿②⑯⑪⑹	rentals
⑾⒀⒄①⑯⑿⑵	reopened
⑾⑬①⒀②⑯⑵	repeated
⑾⑬①⒀②⑬⑩	repeating
⑾⑭①⒌②⑼⒈	repertoire
⑾⑭①⒌②⒌⑬	repertory
⑾⑬①⑪⒁⑥②	replaced
⑾⑭①⑪⑬③⑯	replica
⑾⑬①⑪⒂⑬⑩	replying
⑾⑬①⒉②⑯⑵	reported
⑾⑬①⒉②⒌⑹	reporters
⑾⑬①⒉②⑬⑩	reporting
⑾⑬①⑾⑭⑥②	repressed
⑾⒀①⑾⑬⑿②	reprint
⑾⑭①②⒂⑪⑹	reptiles
⑾⑬①⒃⑪⑥②	repulsed
⑾⑬①⒏②⑯⑵	reputed
⑾⑬③⑼⑭⑥②	request
⑾⑬③⑼⒂⒌⑵	required
⑾⑬③⑼⒂⒌⑹	requires
⑾⑭⑥③⒏⒌⑹	rescuers
⑾⑭⑥③⒏⑬⑩	rescuing
⑾⑬⑥⒋⑧⒌⑹	researchers
⑾⑬⑥⒋⑧⑯⑹	researches
⑾⑬⑥⒋⑧⑬⑩	researching
⑾⑬⑹⒋⑷⑬⑩	reserving
⑾⑭⑹⒌⑷⑼⒈	reservoir
⑾⒀⑦⒃④⑯⑪	reshuffle
⑾⑬⑹⒂⑵⑯⑵	resided
⑾⑬⑹⒂⑵⑬⑩	residing
⑾⑭⑹⑬⑵⒏⑹	residues
⑾⑬⑹⒂⑿⑬⑩	resigning
⑾⑬⑹⑬⑥②⒌	resistor
⑾⑬⑹⑬⑥②⑥	resists
⑾⑭⑹⑯⑪⒅②	resolute
⑾⑬⑹⑰⑪⑷⑵	resolved
⑾⑬⑹⑰⑪⑷⑹	resolves
⑾⑬⑹⒉②⑯⑵	resorted
⑾⑬⑹⒉②⑬⑩	resorting
⑾⑬⑹⒉⑥⑯⑹	resources
⑾⑬⑥①⑭③②	respect
⑾⑬⑥①⑰⑿⑵	respond
⑾⑬⑥①⑰⑿⑥	response
⑾⑭⑥②④⑯⑪	restful
⑾⑭⑥②⑪⑯⑥	restless
⑾⑬⑥②⒉⒌⑹	restorers
⑾⑬⑥②⒉⑬⑩	restoring
⑾⑬⑥②⑾⒁⑿	restrain
⑾⑬⑹⒃⑪②⑥	results
⑾⑬⑹⒏⑫⑬⑩	resuming
⑾⑭⑹⒌⑭③②	resurrect
⑾⒀②⒁⑪⒌⑹	retailers
⑾⒀②⒁⑪⑬⑩	retailing
⑾⑬②⒁⑿⒌⑹	retainers
⑾⑬②⒁⑿⑬⑩	retaining
⑾⑬②⒈⑵⑯⑵	retarded
⑾⑭②⑬⑿⑯⑪	retinal
⑾⑬②⒂⒌⑬⑩	retiring
⑾⑬②⒉②⑯⑵	retorted
⑾⒀②⑾⒁⑥②	retraced
⑾⑬②⑾⑮③②	retract
⑾⑬②⑾⒀②⑥	retreats
⑾⒀②⑾⒂⑯⑪	retrial
⑾⑬②⑾⒀⑷⑵	retrieved
⑾⑬②⑾⒀⑷⒌	retriever
⑾⑬②⒋⑿⑬⑩	returning
⑾⒀⑷⑮⑫①②	revamped
⑾⑬⑷⒀⑪⑬⑩	revealing
⑾⑭⑷⑯⑪⒌⑹	revellers
⑾⑭⑷⑯⑪⑬⑩	revelling
⑾⑭⑷⑯⑿⒏⑹	revenues
⑾⑭⑷⒌⑯⑿⑥	reverence
⑾⑭⑷⒌⑯⑿②	reverent
⑾⑬⑷⒋⑥⑯⑪	reversal
⑾⑬⑷⒋⑥⑯⑹	reverses
⑾⑬⑷⒋⑥⑬⑩	reversing
⑾⑬⑷⒋⑺⑯⑿	reversion
⑾⑬⑷⒋②⑯⑵	reverted
⑾⑬⑷⒋②⑬⑩	reverting
⑾⑬⑷⒂⑹⑬⑩	revising
⑾⑬⑷⑬⑺⑯⑿	revision
⑾⑬⑷⒂⑷⑯⑪	revival
⑾⑬⑷⒂⑷⑬⑩	reviving
⑾⑬⑷⒄⑪②⑥	revolts
⑾⑬⑷⑰⑪⑷⑵	revolved
⑾⑬⑷⑰⑪⑷⒌	revolver
⑾⑬⑷⑰⑪⑷⑹	revolves
⑾⑬⑼⒉⑵⑯⑵	rewarded
⑾⑬⑼⒉⑵⑬⑩	rewarding
⑾⒀⑾⒂②⑬⑩	rewriting
⑾⒀⑾⑬②⑯⑿	rewritten
⑾⒅⑫⑯②⒆⑵	rheumatoid
⑾⑬⑵⑬③⒏⑪	ridicule
⑾⒂②④⑯⑪⑬	rightfully
⑾⑬⑻⑬⑵⑪⑬	rigidly
⑾⑬⑧⑱⑯⑪⑹	rituals
⑾⒂⑷⑯⑪⑾⑬	rivalry
⑾⑬⑷⒌⑥⒂⑵	riverside
⑾⒄⑵⑴⑪⑰③	roadblock
⑾⒄⑵⑼⒋③⑥	roadworks
⑾⒄⑵⑯⑿②⑥	rodents
⑾⑯⑫⒁⑿⒎⑿	romanian
⑾⒅④②⑰①⑥	rooftops
⑾⑰⑥②⑾⑯⑫	rostrum
⑾⒄②⒁②⑯⑵	rotated
⑾⒄②⒁②⑬⑩	rotating
⑾⒄②⒁⑦⑯⑿	rotation
⑾⑲⑿⑵⑽⑲⑥	roundhouse
⑾⒅②⒀⑿⑪⑬	routinely
⑾⒆⑯⑪⑬⑥②	royalist
⑾⒆⑯⑪②⑬⑹	royalties
⑾⒃③⑥⑮③⑥	rucksacks
⑾⒃⑫⑴⑯⑪⑵	rumbled
⑾⒃⑫⑴⑪⑬⑩	rumbling
⑾⒃⑫⑬⑻⑬⑩	rummaging
⑥⑮⑴⑯②⑳⑺	sabotage
⑥⑮⑴⑯②⒋⑹	saboteurs
⑥⒁⑵⑬⑹⑯⑫	sadism
⑥⒁④⑶⒈⑵⑹	safeguards
⑥⒁⑪⑯⑴⑯⑪	saleable
⑥⒁⑪⑹⑫⑯⑿	salesman
⑥⒁⑪⑹⑫⑭⑿	salesmen
⑥⑮⑪⑬⑷⒌⑬	salivary
⑥⑯⑪⒅②⑯⑵	saluted
⑥⑮⑪⑷⑬⑻⑵	salvaged
⑥⑳⑫①⑯⑪⑵	sampled
⑥⑳⑫①⑯⑪⑹	samples
⑥⑳⑫①⑪⑬⑩	sampling
⑥⑮⑩③⑦⑯⑿	sanction
⑥⑮⑩③②⑯⑫	sanctum
⑥⑮⑿⑵⑯⑪⑹	sandals
⑥⑮⑿⑼⑬⑻⑵	sandwiched
⑥⑮⑿⑬②⒌⑬	sanitary
⑥⑮①⑪⑬⑩⑹	saplings
⑥⒈③⑮⑹⑯⑫	sarcasm
⑥⒈⑵⑰⑿⑬③	sardonic
⑥⑯②⑮⑿⑬③	satanic
⑥⑮②⑯⑪⒂②	satellite
⑥⑮②⑬⑥④⒂	satisfy
⑥⒇⑥①⑯⑿⑹	saucepans
⑥⑰⑥⑬⑻⑯⑹	sausages
⑥⑮⑷⑬⑻⑪⑬	savagely
⑥⑮⑷⑬⑻⑾⑬	savagery
⑥⑮⑷⑬⑻⑯⑹	savages
⑥⑮③⑥⑯⑿⑹	saxons
⑥③⑮④⒄⑪⑵	scaffold
⑥③⑰⑪⑯①⑥	scallops
⑥③⑮⑪①⑯⑪	scalpel
⑥③⑮⑫①⒌⑵	scampered
⑥③⑮⑿⑵⑯⑪	scandal
⑥③⒁①⑶⒄②	scapegoat
⑥③⒊⑥⑬②⑬	scarcity
⑥③⑮②⒌⑬⑩	scattering
⑥⑬⑿⒈⑬⒄⑹	scenarios
⑥③⑭①②⑬③	sceptic
⑦⑭⑻⒅⑪⑬⑩	scheduling
⑥③⒀⑫⑳②⑯	schemata
⑥③⑰⑪⒌⑪⑬	scholarly
⑥③⒅⑪⑴⒆⑹	schoolboys
⑥③⒅⑪⑵⒁⑹	schooldays
⑥③⒅⑪⑶⒋⑪	schoolgirl
⑥③⒅⑪⑾⒅⑫	schoolroom
⑥⒂⑯⑿⑥⑯⑹	sciences
⑥③⒄⑪⑵⑯⑵	scolded
⑥③⒄⑪⑵⑬⑩	scolding
⑥③⒉⑿④⑯⑪	scornful
⑥③⒉①⒎⑿⑹	scorpions
⑥③⑾⒁①⑬⑩	scraping
⑥③⑾⑮①⑬⑩	scrapping
⑥③⑾⑮⑧⑯⑹	scratches
⑥③⑾⑮⑧⑬⑩	scratching
⑥③⑾⒀⑫⑬⑩	screaming
⑥③⑾⒀⑧⑬⑩	screeching
⑥③⑾⒀⑿⑬⑩	screening
⑥③⑾⑬①②⑥	scripts
⑥③⑾⑬①⑧⒌	scripture
⑥③⑾⒃⑴⑬⑩	scrubbing
⑥③⑾⒃⑫⑬⑻	scrummage
⑥③⒃⑪①②⒌	sculptor
⑥③⒃⑪①⑧⒌	sculpture
⑥③⒃⑾⑬⑬⑩	scurrying
⑥③⒃②⑯⑪⑵	scuttled
⑥③⒃②⑪⑬⑩	scuttling
⑥⒀④⑾⒃⑿②	seafront
⑥⒋⑧⑪⒂②⑥	searchlights
⑥⒀⑹⑯⑿⑯⑪	seasonal
⑥⒀⑹⑯⑿⑬⑩	seasoning
⑥⑭③⑯②⒋⑹	secateurs
⑥⑬⑥⑭⑦⑯⑿	secession
⑥⑭③⑯⑿⑵⒌	seconder
⑥⑭③⑯⑿⑵⑹	seconds
⑥⒀③⑾⑯⑥⑬	secrecy
⑥⒀③⑾⑯②⑥	secrets
⑥⑭③②⒊⒎⑿	sectarian
⑥⑭③⑦⑯⑿⑹	sections
⑥⑭③⑨⑯⑪⒌	secular
⑥⑬③⑨⑱⒌⑵	secured
⑥⑬③⑨⑱⒌⑹	secures
⑥⑬⑵⒁②⑪⑬	sedately
⑥⑬⑵⒁⑦⑯⑿	sedation
⑥⑬⑵⑬⑦⑯⑿	sedition
⑥⑬⑵⑬⑦⑯⑥	seditious
⑥⒀⑵⑪⑬⑩⑹	seedlings
⑥⒀⑫⑬⑩⑪⑬	seemingly
⑥⑭⑶⑫⑯⑿②	segment
⑥⑬⑪⑭③②⒌	selector
⑥⑬⑪⑭③②⑥	selects
⑥⑭⑫⑬⑿⑯⑪	seminal
⑥⑭⑫⑬⑿⒈⑹	seminars
⑥⑭⑿⑯②⒌⑹	senators
⑥⑭⑿⑬⑦⑯⑪	seneschal
⑥⑭⑿⑥⑪⑯⑥	senseless
⑥⑭⑿⑦⑱⑯⑪	sensual
⑥⑭⑿⑦⑱⑯⑥	sensuous
⑥⑭⑿②⑯⑿⑥	sentence
⑥⑭⑿②⑾⑬⑹	sentries
⑥⑭①⒌⒁②⑥	separates
⑥⒀③⑼⑯⑿⑥	sequence
⑥⒀③⑼⑯⑿②	sequent
⑥⒀③⑼⑬⑿⑹	sequins
⑥⒌⑭⑿⑬②⑬	serenity
⑥⒈⑻⑯⑿②⑥	sergeants
⑥⒍⒎⑥⑿⑯⑥	seriousness
⑥⒋①⑯⑿②⑥	serpents
⑥⒋⑷⑯⑿②⑥	servants
⑥⒋⑷⑬⑥⑯⑹	services
⑥⒋⑷⑬⑥⑬⑩	servicing
⑥⒋⑷⑬②⒏⑵	servitude
⑥⑭②⑴⑮③⑥	setbacks
⑥⑭⑷⑯⑿②⑬	seventy
⑥⑭⑷⒌⑯⑿⑥	severance
⑥⑭③⑥⑬⑥②	sexist
⑥⑭③⑦⑱⑯⑪	sexual
⑦⒁⑫④⒁⑥②	shamefaced
⑦⒊⑽⒄⑪⑵⒌	shareholder
⑦⒈①⑯⑿⑬⑩	sharpening
⑦⒀①⑬⑦⑪⑬	sheepishly
⑦⒀①⑥③⑬⑿	sheepskin
⑦⑭⑪②⒌⑬⑩	sheltering
⑦⑬①⑫⑯⑿②	shipment
⑦⑬①⒄⑿⒌⑹	shipowners
⑦⑬①⑨⒈⑵⑹	shipyards
⑦⑰③⑬⑩⑪⑬	shockingly
⑦⒅⑥②⑾⑬⑩	shoestring
⑦⑰①③⒀①⒌	shopkeeper
⑦⒉②⑬⑻⑯⑹	shortages
⑦⒉②⑯⑿⑬⑩	shortening
⑦⒉②⑽⑮⑿⑵	shorthand
⑦⒉②⑪⑬⑥②	shortlist
⑦⑰②⑶⒃⑿⑹	shotguns
⑦⑾⑮①⑿⑯⑪	shrapnel
⑦⑾⑬⑩③⑬⑻	shrinkage
⑦⑾⑬⑩③⑬⑩	shrinking
⑥⑬⑴⑪⑬⑩⑹	siblings
⑥⑬⑥⑬⑪⒎⑿	sicilian
⑥⑬③⑯⑿⑬⑩	sickening
⑥⒂⑵⑪⒂⑿⑹	sidelines
⑥⒂②⑥⒀⑬⑩	sightseeing
⑥⑬⑶⑿⑯⑪⑵	signalled
⑥⑬⑶⑿⑯⑪⑹	signals
⑥⑬⑶⑿⑯⑧⒌	signature
⑥⑬⑶⑿⑬④⒂	signify
⑥⒂⑿①⒄⑥②	signpost
⑥⒂⑪⑯⑿⑥②	silenced
⑥⑬⑪⒅⑭②⑥	silhouettes
⑥⑬⑪⑬③⑯⑿	silicon
⑥⑬⑪⑬③⒄⑿	silicone
⑥⑬⑪③⑬⑪⑬	silkily
⑥⑬⑪⑷⒌⑼⒊	silverware
⑥⑬⑿⑥⒍⑪⑬	sincerely
⑥⑬⑩⑶⑯⑪⑵	singled
⑥⑬⑩⑶⑯⑪⑹	singles
⑥⑬⑿⑬⑥②⒌	sinister
⑥⑬⑿⑨⑱⑯⑥	sinuous
⑥⑬③⑥②⒀⑿	sixteen
⑥⑬③⑥②⑬⑹	sixties
⑥⒂⑹⑯⑴⑯⑪	sizeable
⑥③⒁②⑴⒉⑵	skateboard
⑥③⑬⑪④⑯⑪	skilful
⑥③⑬⑿⑽⑭⑵	skinhead
⑥⑪⑳⑿②⑬⑩	slanting
⑥⑪⒀①⑬⑪⑬	sleepily
⑥⑪⒀①⑪⑯⑥	sleepless
⑥⑪⒀⑷⑪⑯⑥	sleeveless
⑥⑪⒂②⑯⑥②	slightest
⑥⑪⑬⑸⒌⑬⑩	slithering
⑥⑪⒄⑶⑯⑿⑹	slogans
⑥⑫⒇⑪⑯⑥②	smallest
⑥⑫⒇⑪⑿⑯⑥	smallness
⑥⑫⒈②⑯⑥②	smartest
⑥⑫⑮②⒌⑬⑩	smattering
⑥⑫⒅⑸⑿⑯⑥	smoothness
⑥⑫⒃⑸⒌⑬⑩	smothering
⑥⑫⒃⑶⑯⑪⑵	smuggled
⑥⑫⒃⑶⑪⒌⑹	smugglers
⑥⑫⒃⑶⑪⑬⑩	smuggling
⑥⑿⑮①⑦⑰②	snapshot
⑥⑿⑬①⑯②⑥	snippets
⑥⑿⒄⑥②⒉⑫	snowstorm
⑥⑿⒃⑶⑯⑪⑵	snuggled
⑥⒄⑦⑯⑴⑯⑪	sociable
⑥⑰④⑯⑿⑬⑩	softening
⑥⑰④②⑿⑯⑥	softness
⑥⑰④②⑼⑱⑵	softwood
⑥⑰⑪⑯⑫⑪⑬	solemnly
⑥⑯⑪⑬⑥⑬②	solicit
⑥⑰⑪⑬⑵⑪⑬	solidly
⑥⑰⑪⑬②⒌⑬	solitary
⑥⑰⑪⑬②⒏⑵	solitude
⑥⒄⑪⒄⑬⑥②	soloist
⑥⑯⑪⒅⑦⑯⑿	solution
⑥⑰⑪⑷⑯⑿②	solvent
⑥⑯⑫⑳⑪⑬⑹	somalis
⑥⒄⑫⑮②⑬③	somatic
⑥⒃⑫⑴⑰⑵⑬	somebody
⑥⒃⑫②⒂⑫⑹	sometimes
⑥⑯⑿⑳②⑯⑹	sonatas
⑥⑰⑩⑾⒂②⒌	songwriter
⑥⒅⑸⑬⑩⑪⑬	soothingly
⑥⑯①⑾⑳⑿⒄	soprano
⑥⑰⑾⒄④⑯⑪	sorrowful
⑥⑲⑿⑵⑬⑩⑹	soundings
⑥⑲⑿⑵⑪⑯⑥	soundless
⑥⑲⑿⑵⑿⑯⑥	soundness
⑥⒃⑸⒌⑿⒌⑹	southerners
⑥⑲⑤⑼⒌⑵⑹	southwards
⑥⑲⑤⑼⑭⑥②	southwest
⑥⒅⑷⑯⑿⒍⑹	souvenirs
⑥⑰⑷⑾⑯⑿⑹	sovereigns
⑥①⒁⑥⑦⑬①	spaceship
⑥①⑯⑶⑭②⑬	spaghetti
⑥①⑮⑿⑨⒌⑵	spaniard
⑥①⑮⑿⑨⑯⑪	spaniel
⑥①⒊⑬⑩⑪⑬	sparingly
⑥①⒈③⑯⑪⑵	sparkled
⑥①⒈③⑪⑬⑩	sparkling
⑥①⒈②⑯⑿⑹	spartans
⑥①⑮⑹⑯⑫⑹	spasms
⑥①⒁⑦⑯⑪⑬	spatially
⑥①⑭⑦⑯⑪⑬	specially
⑥①⑭⑦⑯⑪⑹	specials
⑥①⑭⑥⑬④⒂	specify
⑥①⑭③⑯⑪⑵	speckled
⑥①⑭③②⑾⑯	spectra
⑥①⒀⑧⑪⑯⑥	speechless
⑥①⒀⑵⑴⒄②	speedboat
⑥①⒀⑵⑬⑪⑬	speedily
⑥①⑭⑪⑬⑩⑹	spellings
⑥①⑭⑿⑵⒌⑹	spenders
⑥①⑭⑿⑵⑬⑩	spending
⑥①⑬⑿⑵⑯⑪	spindle
⑥①⑬⑿⑥②⒌	spinster
⑥①⒂⑾⑯⑪⑹	spirals
⑥①⑬⑾⑬②⑥	spirits
⑥①⒂②④⑯⑪	spiteful
⑥①⑬②④⒂⒌	spitfire
⑥①⑪⑮⑦⑯⑹	splashes
⑥①⑪⑮⑦⑬⑩	splashing
⑥①⑪⑭⑿⑵⒌	splendour
⑥①⑪⑬⑿②⒌	splinter
⑥①⑪⑬②⑬⑩	splitting
⑥①⑪⒃②⒌⑵	spluttered
⑥①⒃⑿⑻⑯⑹	sponges
⑥①⑰⑿⑥⒌⑵	sponsored
⑥①⑰⑿⑥⒌⑹	sponsors
⑥①⒅⑿④⑱⑪	spoonful
⑥①⒌⑮⑵⑬③	sporadic
⑥①⑰②⑪⑯⑥	spotless
⑥①⑰②⑪⒂②	spotlight
⑥①⑾⒇⑪⑬⑩	sprawling
⑥①⑾⑭⑵⑬⑩	spreading
⑥①⑾⑬⑩⑬⑩	springing
⑥①⑾⑬⑿②⒌	sprinter
⑥①⑾⑲②⑬⑩	sprouting
⑥①⑨⑱⒌⒎⑥	spurious
⑥③⑼⑰⑪⑬⑵	squalid
⑥③⑼⑰②⑯⑵	squatted
⑥③⑼⑰②⒌⑹	squatters
⑥③⑼⑰②⑬⑩	squatting
⑥③⑼⒀⑪⑬⑩	squealing
⑥③⑼⒀⑫⑬⑦	squeamish
⑥③⑼⒀⑹⑬⑩	squeezing
⑥③⑼⑬⑾⑯⑪	squirrel
⑥②⒁⑴⑯⑪⑹	stables
⑥②⑯③⑳②⒄	staccato
⑥②⒁⑵⒎⑫⑹	stadiums
⑥②⑳④⑾⒅⑫	staffroom
⑥②⑮⑶⒌⑬⑩	staggering
⑥②⒁⑿⑪⑯⑥	stainless
⑥②⒁⑪⑫⒁②	stalemate
⑥②⑮⑪⑨⑯⑿	stallion
⑥②⒇⑪⑼⒌②	stalwart
⑥②⑮⑫⑬⑿⑯	stamina
⑥②⑮⑫①⒀⑵	stampede
⑥②⑮⑫①⑬⑩	stamping
⑥②⑮⑿⑥⑯⑹	stances
⑥②⑮⑿⑵⒌⑵	standard
⑥②⑮⑿⑵⑴⒂	standby
⑥②⑮⑿⑵⑬⑩	standing
⑥②⑮⑿⑹⑯⑹	stanzas
⑥②⒁①⑯⑪⑹	staples
⑥②⒈⑪⑬⑩⑹	starlings
⑥②⒈②⑯⑪⑵	startled
⑥②⒈②⑪⑬⑩	startling
⑥②⒁②⑽⑱⑵	statehood
⑥②⒁⑦⑯⑿⑵	stationed
⑥②⒁⑦⑯⑿⑹	stations
⑥②⑮⑧⑱⒌⑬	statuary
⑥②⑮⑧⑱⑭②	statuette
⑥②⑮⑧⒅②⑥	statutes
⑥②⒇⑿⑧⑪⑬	staunchly
⑥②⑭⑵⑬⑪⑬	steadily
⑥②⑭⑵⑬⑬⑩	steadying
⑥②⒀①⑯⑥②	steepest
⑥②⑭⑿⑥⑯⑪	stencil
⑥②⑭①⑥⒃⑿	stepson
⑥②⑭⑾⒆⑵⑹	steroids
⑥②⒏⒌⑵⑭⑥	stewardess
⑥②⑬④⑯⑿⑵	stiffened
⑥②⑬④⑿⑯⑥	stiffness
⑥②⒂④⑯⑪⑵	stifled
⑥②⒂④⑪⑬⑩	stifling
⑥②⑬⑪⑴⒉⑿	stillborn
⑥②⑬⑪⑿⑯⑥	stillness
⑥②⑬⑩③⑬⑩	stinking
⑥②⑬⑾⑯①⑥	stirrups
⑥②⑰③⑬⑩⑹	stockings
⑥②⑰③⑬⑥②	stockist
⑥②⑰③①⒂⑪	stockpile
⑥②⒃⑫⑯③⑥	stomachs
⑥②⒄⑿⑼⒋③	stonework
⑥②⒄⑿⑬⑪⑬	stonily
⑥②⒉⑬⑪⒂⑿	storyline
⑥②⑾⒁②⑯⑿	straighten
⑥②⑾⒁⑿⑬⑩	straining
⑥②⑾⑮⑿⑵⑹	strands
⑥②⑾⒁⑿⑻⒌	stranger
⑥②⑾⑮①⑬⑩	strapping
⑥②⑾⑳②⑯⑫	stratum
⑥②⑾⒇⑴⒌⑬	strawberry
⑥②⑾⒀⑫⒌⑹	streamers
⑥②⑾⒀⑫⑬⑩	streaming
⑥②⑾⑭⑩⑤⑥	strengths
⑥②⑾⑭⑥⑯⑹	stresses
⑥②⑾⑭⑥⑬⑩	stressing
⑥②⑾⑭⑧⒌⑹	stretchers
⑥②⑾⑭⑧⑯⑹	stretches
⑥②⑾⑭⑧⑬⑩	stretching
⑥②⑾⑬③⑯⑿	stricken
⑥②⑾⑬③②⒌	stricter
⑥②⑾⑬③⑧⒌	stricture
⑥②⑾⒂⑵⑬⑩	striding
⑥②⑾⒂③⒌⑹	strikers
⑥②⑾⒂③⑬⑩	striking
⑥②⑾⑬⑩⑬⑩	stringing
⑥②⑾⑬①⑬⑩	stripping
⑥②⑾⑬⑷⑯⑿	striven
⑥②⑾⒂⑷⑬⑩	striving
⑥②⑾⒄③⑬⑩	stroking
⑥②⑾⒄⑪⑬⑩	strolling
⑥②⑾⑰⑩⑶⒌	stronger
⑥②⑾⑰⑩⑪⑬	strongly
⑥②⑾⒃③⑧⒌	structure
⑥②⑾⒃⑶⑯⑪	struggle
⑥②⒏⑵⑯⑿②	student
⑥②⒏⑵⑬⒄⑹	studios
⑥②⒃⑵⑬⑬⑩	studying
⑥②⒃⑫⑴⑯⑪	stumble
⑥②⒃⑿②⑯⑵	stunted
⑥②⒂⑪⒂⑹⑵	stylised
⑥②⒂⑪⑬⑥②	stylist
⑥⒃⑴⑶⑾⒅①	subgroup
⑥⒃⑴⑻⑭③②	subject
⑥⒃⑴⑫⒌⒀⑿	submarine
⑥⑯⑴⑫⒋⑻⑵	submerged
⑥⑯⑴⑫⑬②⑥	submits
⑥⒃⑴⑥⑬⑵⑬	subsidy
⑥⑯⑴⑥⒏⑫⑵	subsumed
⑥⒃②⑯⑪②⑬	subtlety
⑥⑯⑴⒋⑴⑯⑿	suburban
⑥⑯③⑥⒀⑵⑹	succeeds
⑥⑯③⑥⑭⑥⒌	successor
⑥⑯③⒃⑫⑬⑩	succumbing
⑥⒅⑵⑯⑿⒀⑹	sudanese
⑥⒃⑵⑯⑿⑪⑬	suddenly
⑥⒃④⒌⑬⑩⑹	sufferings
⑥⑯⑻⑭⑥②⑥	suggests
⑥⒅⑬⑥⒂⑵⑹	suicides
⑥⒅②⑯⑴⑯⑪	suitable
⑥⒅②⑯⑴⑪⑬	suitably
⑥⒃⑪⑯⑿⑪⑬	sullenly
⑥⒃⑪④⒌⑯⑥	sulphurous
⑥⒃⑫⒌⑬⑪⑬	summarily
⑥⒃⑫⒌⒂⑹⑵	summarised
⑥⑯⑫⒁⑦⑯⑿	summation
⑥⒃⑫⒌⑽⑲⑥	summerhouse
⑥⒃⑫⒌②⒂⑫	summertime
⑥⒃⑫⑯⑿⑬⑩	summoning
⑥⒃⑿⑴⒋⑥②	sunburst
⑥⒃⑿④⑪⑲⒌	sunflower
⑥⒃⑿⑥⑭②⑥	sunsets
⑥⒅①⒋⑴⑪⑬	superbly
⑥⒅①⒌⒀⑶⒄	superego
