⑯⑴⑮⑿⑵⑯⑿	abandon
⑬⑿⑵⑨⑱⒌⑹	endures
⑭⑿⒌⑻⒂⑹⑵	energized
⑭⑿⒌⑷⒁②⑥	enervates
⑬⑿④⒀⑴⑯⑪	enfeeble
⑬⑿④⒄⑪⑵⑹	enfolds
⑬⑿④⒉⑥⑯⑹	enforces
⑬⑿④⒉⑥⑬⑩	enforcing
⑬⑿⑶⒁⑻⑯⑹	engages
⑬⑿⑶⒁⑻⑬⑩	engaging
⑬⑿⑻⑭⑿⑵⒌	engender
⑭⑿⑻⑬⑿⒍⑵	engineered
⑭⑿⑻⑬⑿⒍⑹	engineers
⑬⑿⑶⒉⑻⑯⑹	engorges
⑬⑿⑶⒉⑻⑬⑩	engorging
⑬⑿⑶⑾⑳④②	engraft
⑬⑿⑶⑾⒁⑷⑵	engraved
⑬⑿⑶⑾⒁⑷⒌	engraver
⑬⑿⑶⑾⒁⑷⑹	engraves
⑬⑿⑶⑾⒄⑥②	engrossed
⑬⑿⑶⒃⑪④②	engulfed
⑬⑿⑶⒃⑪④⑥	engulfs
⑬⑿⑽⑳⑿⑥②	enhanced
⑬⑿⑬⑶⑫⑯⑹	enigmas
⑬⑿⑻⒆⑿⑬⑩	enjoining
⑬⑿⑪⒈⑻⑯⑹	enlarges
⑬⑿⑪⒈⑻⑬⑩	enlarging
⑬⑿⑪⒂②⑯⑿	enlighten
⑬⑿⑪⑬⑥②⑥	enlists
⑬⑿⑪⒂⑷⑯⑿	enliven
⑬⑿⑫⑭⑦⑯⑹	enmeshes
⑬⑿⑫⑭⑦⑬⑩	enmeshing
⑭⑿⑫⑬②⑬⑹	enmities
⑭⑿⒎⑶⑰⑿⑹	enneagons
⑭⑿⒎⑶⑾⑮⑫	enneagram
⑬⑿⒄⑴⑯⑪⑵	ennobled
⑬⑿⒄⑴⑯⑪⑹	ennobles
⑬⑿⒄⑴⑪⑬⑩	ennobling
⑬⑿⒉⑫⑬②⑬	enormity
⑭⑿①⑪⒁⑿⑵	enplaned
⑭⑿①⑪⒁⑿⑹	enplanes
⑬⑿③⑼⒂⒌⑵	enquired
⑬⑿③⑼⒂⒌⒌	enquirer
⑬⑿③⑼⒂⒌⑹	inquires
⑬⑿③⑼⒂⒌⑬	inquiry
⑬⑿⑾⒁⑻⑯⑹	enrages
⑬⑿⑾⒁⑻⑬⑩	enraging
⑬⑿⑾⑮①⑧⒌	enrapture
⑬⑿⑾⑬⑧⑯⑹	enriches
⑬⑿⑾⑬⑧⑬⑩	enriching
⑬⑿⑾⒄⑪⑬⑩	enrolling
⑬⑿⑥③⑰⑿⑥	ensconce
⑬⑿⑦⑾⒂⑿⑵	enshrined
⑬⑿⑦⑾⒂⑿⑹	enshrines
⑬⑿⑦⑾⑲⑵⑹	enshrouds
⑭⑿⑹⑬⑿⑥⑬	ensigncy
⑭⑿⑥⑬⑪⑬⑻	ensilage
⑬⑿⑥⑪⒁⑷⑵	enslaved
⑬⑿⑥⑪⒁⑷⑹	enslaves
⑬⑿⑥⑿⒊⑬⑩	ensnaring
⑬⑿⑦⑱⒌⑬⑩	ensuring
⑬⑿②⒁⑪⑬⑩	entailing
⑰⑿②⑰⑿②⑥	ententes
⑭⑿②⑭⑾⑬③	enteric
⑭⑿②⒌②⒁⑿	entertain
⑬⑿⑤⑾⒇⑪⑵	enthralled
⑬⑿⑤⑾⒇⑪⑹	enthralls
⑬⑿⑤⑾⒄⑿⑵	enthroned
⑬⑿⑤⑾⒄⑿⑹	enthrones
⑬⑿⑤⒏⑹⑯⑹	enthuses
⑬⑿⑤⒏⑹⑬⑩	enthusing
⑬⑿②⒂⑥⑯⑹	entices
⑬⑿②⒂⑥⑬⑩	enticing
⑬⑿②⒂⒌⑪⑬	entirely
⑭⑿②⑬②⑬⑹	entities
⑬⑿②⒂②⑯⑪	entitle
⑬⑿②⒅⑫⑬⑩	entombing
⑰⑿②⑱⑾⑳⑺	entourage
⑰⑿②⑾⑮③②	entr'acte
⑭⑿②⑾⒁⑪⑹	entrails
⑭⑿②⑾⒁⑿⑵	entrained
⑭⑿②⑾⒁⑿⑹	entrains
⑬⑿②⑾⑳⑿⑥	entrance
⑭⑿②⑾⑯⑿⑥	entrance
⑭⑿②⑾⑯⑿②	entrant
⑬⑿②⑾⑮①②	entrapped
⑬⑿②⑾⑮①⑥	entraps
⑬⑿②⑾⒀②⑥	entreats
⑬⑿②⑾⒀②⑬	entreaty
⑬⑿②⑾⑭⑿⑧	entrench
⑰⑿②⑾⑯①⒄	entrepot
⑭⑿②⑾⑯①⑬	entropy
⑬⑿②⑾⒃⑥②	entrust
⑬⑿②⑼⒂⑿⑵	entwined
⑬⑿②⑼⒂⑿⑹	entwines
⑬⑿⒏⑫⒌⒁②	enumerate
⑬⑿⑷⑭⑪⑯①	envelop
⑭⑿⑷⑯⑪⒄①	envelope
⑬⑿⑷⑭⑿⑯⑫	envenom
⑭⑿⑷⒎⑴⑯⑪	enviable
⑭⑿⑷⒎⑥⑪⑬	enviously
⑬⑿⑷⒂⑾⑯⑿	environ
⑬⑿⑷⑬⑹⑬⑻	envisage
⑬⑿⑷⑬⑺⑯⑿	envision
⑬⑿⑾⑮①⑬⑩	enwrapping
⑭①⑯⑪⑭②⑥	epaulettes
⑬④⑭⑫⒌⑯⑪	ephemeral
⑭①⑬③⑨⑱⒌	epicure
⑭①⑬⑶⑾⑮⑫	epigram
⑭①⑬⑪⑰⑶⑹	epilogues
⑭①⑬⑥⒄⑵⑹	episodes
⑬①⑬⑥⑯⑪⑹	epistles
⑭①⑬②⑳④⑥	epitaphs
⑭①⑬⑤⑭②⑥	epithets
⑬①⑬②⑯⑫⑬	epitome
⑭③⑼⑯⑴⑯⑪	equable
⑭③⑼⑯⑴⑪⑬	equably
⒀③⑼⑯⑪⒂⑹	equalise
⒀③⑼⑯⑪⑬⑩	equalling
⑬③⑼⒁②⑯⑵	equated
⑬③⑼⒁②⑬⑩	equating
⑬③⑼⒁⑺⑯⑿	equation
⑬③⑼⒁②⒌⑹	equators
⑭③⑼⑬①⑬⑻	equipage
⑭③⑼⑬①⒆⑹	equipoise
⑬③⑼⑬①⑬⑩	equipping
⑭③⑼⑬②⑬⑹	equities
⑬⑾⑭③②⑯⑵	erected
⑬⑾⑭③②⒂⑪	erectile
⑬⑾⑭③②⑬⑩	erecting
⑬⑾⑭③⑦⑯⑿	erection
⑬⑾⑭③②⑪⑬	erectly
⑭⑾⑬⑫⒂②⑥	eremites
⑬⑾⑰②⑬③⑯	erotica
⑬⑾⒃①②⑯⑵	erupted
⑬⑾⒃①②⑬⑩	erupting
⑬⑾⒃①⑦⑯⑿	eruption
⑬⑾⒃①②⑬⑷	eruptive
⑭⑥③⑯⑪⒁②	escalate
⑭⑥③⑯⑪⑰①	escalope
⑭⑥③⑯①⒁⑵	escapade
⑬⑥③⒁①⒀⑹	escapees
⑬⑥③⒁①⑬⑩	escaping
⑬⑥③⒉②⑯⑵	escorted
⑬⑥③⒉②⑬⑩	escorting
⑭⑥③⒅⑵⒄⑹	escudos
⑬⑥③⒃⑧⑯⑿	escutcheon
⑭⑥③⑬⑫⒄⑹	eskimos
⑬⑥①⑮⑪⑬⒁	espalier
⑬⑥①⑭⑦⑯⑪	especial
⑭⑥①⒎⑿⑳⑺	espionage
⑬⑥①⑲⑹⑯⑪	espousal
⑬⑥①⑲⑹⑯⑹	espouses
⑬⑥①⑲⑹⑬⑩	espousing
⑭⑥①⑾⑭⑥⒄	espresso
⑬⑥③⑼⒂⒌⑹	esquires
⑭⑥⒁⑬⑥②⑥	essayists
⑭⑥⑯⑿⑥⑯⑹	essences
⑬⑥⑭⑿⑦⑯⑪	essential
⑬⑥②⒀⑫⑬⑩	esteeming
⑭⑥②⑬⑫⑯②	estimate
⑭⑥②⑬⑫⒁②	estimate
⑬⑥②⑾⒁⑿⑻	estrange
⑭⑥⑧⑱⒌⑬⑹	estuaries
⑬②⒋⑿⑯⑪⑬	eternally
⑬②⒋⑿⑬②⑬	eternity
⒀⑤⑬⒄①⒎⑿	ethiopian
⑭⑤⑿⑬③⑪⑬	ethnically
⒀⑤⑰⑪⑯⑻⑬	ethology
⒏③⒌⑬⑥②⑥	eucharists
⒏③⑪⑬⑵⒎⑿	euclidean
⒏⑻⑭⑿⑬③⑥	eugenics
⒏⑪⑯⑻⒂⑹⑵	eulogised
⒏⑪⑯⑻⑬⑥②	eulogist
⒏④⒄⑿⒎⑫⑹	euphoniums
⑨⑱⒌⒁⑺⑯⑿	eurasian
⑨⑱⒌⑯①⒎⑿	european
⒏⑥②⒁⑦⑯⑿	eustachian
⒏⑤⑯⑿⒁⑹⒎	euthanasia
⑬⑷⑮③⑨⑱⒀	evacuee
⑬⑷⑮①⒌⒁②	evaporate
⑬⑷⒁⑺⑯⑿⑹	evasions
⒀⑷⑯⑿⑬⑩⑹	evenings
⒀⑷⑯⑿⑿⑯⑥	evenness
⒀⑷⑯⑿⑥⑰⑩	evensong
⒀⑷⑯⑿②⒂⑵	eventide
⑭⑷⒌⑶⑾⒀⑿	evergreen
⑭⑷⑾⑬⑼⒃⑿	everyone
⑭⑷⑾⑬⑤⑬⑩	everything
⑬⑷⑬③②⑯⑵	evicted
⑬⑷⑬③②⑬⑩	evicting
⑬⑷⑬③⑦⑯⑿	eviction
⑭⑷⑬⑵⑯⑿⑥	evidence
⑭⑷⑬⑵⑯⑿②	evident
⑬⑷⑬⑿⑥⑯⑹	evinces
⑬⑷⑬⑿⑥⑬⑩	evincing
⑬⑷⑬⑥⒌⒁②	eviscerate
⑬⑷⑰⑪⑷⑬⑩	evolving
⑬⑶⑹⑮③②⑥	exacts
⑬⑶⑹⒇⑪②⑥	exalts
⑬⑶⑹⑮⑫⑬⑿	examine
⑬③⑥⒀⑵⑯⑵	exceeded
⑬③⑥⒀⑵⑬⑩	exceeding
⑬③⑥⑭⑪⑬⑩	excelling
⑬③⑥⑭①②⑥	excepts
⑭③⑥⒋①②⑥	excerpts
⑬③⑥⑭⑥⑯⑹	excesses
⑬③⑥⑭⑥⑬⑷	excessive
⑬③⑥⑧⒁⑿⑻	exchange
⑬③⑥⑧⑭③⒌	exchequer
⑬③⑥⒂⑹⑯⑹	excises
⑬③⑥⒂⑹⑬⑩	excising
⑬③⑥⑬⑺⑯⑿	excision
⑬③⑥⒂②⑯⑵	excited
⑬③⑥⒂②⑬⑩	exciting
⑬③⑥③⑪⒁⑫	exclaim
⑬③⑥③⑪⒅⑵	exclude
⑬③⑥③⑾⒀②	excrete
⑬③⑥③⒏⑹⑵	excused
⑭③⑥⑬③⒏②	execute
⑬⑶⑹⑭⑫①②	exempt
⑭③⑥⒌⑥⒂⑹	exercise
⑬⑶⑹⒋②⑯⑵	exerted
⑬⑶⑹⒋②⑬⑩	exerting
⑬⑶⑹⒋⑦⑯⑿	exertion
⑭③⑥⑬⒃⑿②	exeunt
⑭③⑥⑽⒁⑪⑵	exhaled
⑭③⑥⑽⒁⑪⑹	exhales
⑬⑶⑹⒇⑥②⑥	exhausts
⑬⑶⑹⑬⑴⑬②	exhibit
⑬⑶⑹⒉②⑯⑵	exhorted
⑬⑶⑹⒉②⑬⑩	exhorting
⑭③⑥⑽⒏⑫⑵	exhumed
⑭③⑥⑽⒏⑫⑹	exhumes
⑭③⑥⒂⑪⑬⑩	exiling
⑬⑶⑹⑬⑥②⑥	exists
⑭③⑥⑬②⑯⑵	exited
⑭③⑥⑬②⑬⑩	exiting
⑭③⑥⑯⑵⑯⑥	exodus
⑭③⑥⒉⑥⒂⑹	exorcise
⑬⑶⑹⑰②⑬③	exotic
⑬③⑥①⑮⑿⑵	expand
⑬③⑥①⑮⑿⑥	expanse
⑬③⑥①⑭③②	expect
⑬③⑥①⑭⑪⑵	expelled
⑬③⑥①⑭⑪⑹	expels
⑬③⑥①⑭⑿⑥	expense
⑬③⑥①⑭⑿⑵	expend
⑭③⑥①⒋②⑥	experts
⑭③⑥①⑬⒁②	expiate
⑬③⑥①⒂⒌⑵	expired
⑬③⑥①⒂⒌⑹	expires
⑬③⑥①⒂⒌⑬	expiry
⑬③⑥①⑪⒁⑿	explain
⑬③⑥①⑪⒄⑵	explode
⑬③⑥①⑪⒆②	exploit
⑭③⑥①⑪⒆②	exploit
⑬③⑥①⑪⒉⑵	explored
⑬③⑥①⑪⒉⒌	explorer
⑬③⑥①⑪⒉⑹	explores
⑬③⑥①⒉②⒌	exporter
⑬③⑥①⒉②⑥	exports
⑭③⑥①⒉②⑥	exports
⑭③⑥①⒄⑹⒁	expose
⑬③⑥①⒄⑹⑵	exposed
⑬③⑥①⒄⑺⒌	exposure
⑬③⑥①⑲⑿⑵	expound
⑬③⑥①⑾⑭⑥	express
⑬③⑥①⒃⑿⑻	expunge
⑭③⑥②⑮⑿②	extant
⑬③⑥②⑭⑿⑵	extend
⑬③⑥②⑭⑿②	extent
⑬③⑥②⒍⒍⑹	exteriors
⑬③⑥②⒄⑪⑵	extolled
⑬③⑥②⒄⑪⑹	extols
⑬③⑥②⒉②⑥	extorts
⑭③⑥②⑾⑯⑹	extras
⑬③⑥②⑾⒀⑫	extreme
⑬③⑥②⑾⒅⑵	extrude
⑬⑶⑹⒅⑵⑯⑵	exuded
⑬⑶⑹⒅⑵⑬⑩	exuding
⑬⑶⑹⒃⑪②⑥	exults
⒂⑶⑪⑳⑥⑯⑹	eyeglasses
⒂⑼⑬②⑿⑯⑥	eyewitness
④⑮⑴⑾⑬③⑥	fabrics
④⑯⑥⒀⑦⑯⑥	facetious
④⑮③⑦⑯⑿⑹	factions
④⑮③②⒌⑬⑹	factories
④⑮③②⒌⑬⑩	factoring
④⑮③②⒌⒂⑹	factorize
④⑮③⑧⑱⑯⑪	factual
④⑮③⑯⑪②⑬	faculty
④⑮⑵⑬⑯⑥②	faddiest
④⒁⑿②⑯⑥②	faintest
④⒁⑿②⑿⑯⑥	faintness
④⒊⑶⑾⑲⑿⑵	fairground
④⒊⑬⑪⑮⑿⑵	fairyland
④⒊⑬②⒁⑪⑹	fairytales
④⒁⑤④⑯⑪⑬	faithfully
④⒇⑪③⑯⑿⑹	falcons
④⑮⑪⑯⑥⑬⑹	fallacies
④⑯⑪⒁⑦⑯⑥	fallacious
④⑮⑪⑯⑴⑯⑪	fallible
④⑯⑪⒄①⒎⑿	fallopian
④⒇⑪⑥⑽⑱⑵	falsehood
④⒇⑪⑥⑿⑯⑥	falseness
④⒇⑪⑥⑭②⒄	falsetto
④⒇⑪⑥⑬④⒂	falsify
④⒇⑪⑥⑬②⑬	falsity
④⒇⑪②⒌⑬⑩	faltering
④⑯⑫⑬⑪⒎⑪	familial
④⑯⑫⑬⑪⒍⑹	familiars
④⑮⑫⑬⑪⑬⑹	families
④⑮⑫⑬⑦⑯⑹	famishes
④⑮⑫⑬⑦⑬⑩	famishing
④⒁⑫⑯⑥⑪⑬	famously
④⑯⑿⑮②⑬③	fanatic
④⑮⑿⑥⑬⒌⑹	fanciers
④⑮⑿⑥⑬⑬⑩	fancying
④⑮⑩⑶⑯⑪⑵	fangled
④⑮⑿⑪⒂②⑥	fanlights
④⑮⑿②⒁⑹⒎	fantasia
④⑮⑿②⑯⑥⑬	fantasy
④⒈⑥⑬③⑯⑪	farcical
④⒈⑥⑬③⑪⑬	farcically
④⒈⑫⑽⑮⑿⑵	farmhand
④⒈⑫⑪⑮⑿⑵	farmland
④⒈⑫⑥②⑭⑵	farmstead
④⒈⑫⑨⒈⑵⑹	farmyards
④⑮⑥⑬⑿⒁②	fascinate
④⑮⑦⑬⑹⑯⑫	fascism
④⑮⑦⑬⑥②⑥	fascists
④⑮⑦⑯⑿⑬⑩	fashioning
④⑳⑥⑯⑿⒌⑹	fasteners
④⑳⑥⑯⑿⑬⑩	fastening
④⑳⑥②⑯⑥②	fastest
④⑳⑥②⑿⑯⑥	fastness
④⒁②④⑯⑪⑬	fatefully
④⑮②⑽⑭⑵⑹	fatheads
④⑳⑸⒌⑽⑱⑵	fatherhood
④⑳⑸⒌⑪⑯⑥	fatherless
④⑮⑸⑯⑫⑬⑩	fathoming
④⑯②⒀⑶⑬⑩	fatiguing
④⑮②⑯⑿⑬⑩	fattening
④⑮②⑬⑯⑥②	fattiest
④⑯⑧⒅⑬②⑬	fatuity
④⒇⑪②⑬⑪⑬	faultily
④⒇⑪②⑪⑯⑥	faultless
④⒁⑷⒌⑬②⑥	favourites
④⒍⑪⑯⑥⑪⑬	fearlessly
④⒍⑥⑯⑫⑪⑬	fearsomely
④⒀⑹⑯⑴⑯⑪	feasible
④⑭⑸⒌⑴⑭⑵	featherbed
④⑭⑸⒌⑼⒁②	featherweight
④⒀⑧⒌⑪⑯⑥	featureless
④⑭⑴⑾⑱⒌⑬	february
④⑭⑵⒌⒁②⑥	federates
④⒀⑴⑪⑯⑥②	feeblest
④⒀⑪⑬⑩⑪⑬	feelingly
④⑭⑪⑵⑥①⒈	feldspar
④⑭⑪⑯⑽⒀⑿	fellaheen
④⑭⑪⒄⑦⑬①	fellowship
④⑭⑪⑯⑿⑬⑹	felonies
④⑬⑪⒄⑿⒎⑥	felonious
④⑯⑪⒃③⑯⑹	feluccas
④⑭⑫⑯⑿⑬⑿	feminine
④⒋⑫⑭⑿②⑥	ferments
④⒌⑫⑭⑿②⑥	ferments
④⒋⑿⑬⑯⑥②	ferniest
④⒌⑰⑥⑬②⑬	ferocity
④⑭⑾⑯②⑯⑵	ferreted
④⑭⑾⑯②⑬⑩	ferreting
④⑭⑾⑬⑴⒄②	ferryboat
④⑭⑾⑬⑫⑯⑿	ferryman
④⑭⑾⑬⑫⑭⑿	ferrymen
④⒋②⑯⑪⒂⑹	fertilise
④⒋⑷⑯⑿⑥⑬	fervency
④⒋⑷⑬⑵⑪⑬	fervidly
④⑭⑥②⒌⑬⑩	festering
④⑭⑥②⒅⑿⑵	festooned
④⑭⑥②⒅⑿⑹	festoons
④⑭②⑬⑦⑯⑹	fetishes
④⑭②⑪⑰③⑥	fetlocks
④⒏⑵⑯②⒌⑬	feudatory
④⑬⑰⑿⑥⒁⑹	fiancees
④⑬⑮⑥③⒄⑹	fiascos
④⒂⑴⒌⑴⒉⑵	fibreboard
④⑬⑴⑨⑯⑪⑯	fibula
④⑬③⑦⑯⑿⑹	fictions
④⑬⑻⑬②⑯⑵	fidgeted
④⑬⑻⑬②⑬⑩	fidgeting
④⒀⑪⑵⑿⒄②	fieldnote
④⒀⑪⑵⑼⒋③	fieldwork
④⒂⒌⑬⑿⑯⑥	fieriness
④⑬⑭⑥②⑯⑹	fiestas
④⑬④②⒀⑿⑹	fifteens
④⑬④②⒀⑿⑤	fifteenth
④⑬④②⒎⑤⑥	fiftieths
④⑬⑶⑫⑯⑿②	figment
④⑬⑶⒌⑽⑭⑵	figurehead
④⑬⑪⑯⑧⒌⑹	filatures
④⑬⑪⑴⒌②⑥	filberts
④⒂⑪⑿⒁⑫⑹	filenames
④⑬⑪⑬⑶⑾⒀	filigree
④⑬⑪⑬②⑯⑵	filleted
④⑬⑪⑬②⑬⑩	filleting
④⑬⑪②⒌⑬⑩	filtering
④⑬⑪⑤⑬⑪⑬	filthily
④⑬⑪②⑾⒁②	filtrate
④⒂⑿⑯⑴⑯⑪	finable
④⑬⑿⑳⑪⑬⑹	finales
④⒂⑿⑯⑪⒂⑹	finalise
④⒂⑿⑮⑿⑥②	financed
④⒂⑿⑮⑿⑥⒍	financier
④⒂⑿⑵⑬⑩⑹	findings
④⑬⑿⑭⑥⑯⑹	finesses
④⑬⑩⑶⒌⑬⑩	fingering
④⑬⑿⑬③⑯⑪	finical
④⑬⑿⑬⑦⑯⑹	finishes
④⑬⑿⑬⑦⑬⑩	finishing
④⒂⒌⑴⒇⑪⑹	fireballs
④⒂⒌⑴⒋⑵⑹	firebirds
④⒂⒌⑴⑰⑫⑹	firebombs
④⒂⒌⑴⑰③⑥	firebox
④⒂⒌⑴⑾⒁③	firebreak
④⒂⒌⑴⑾⑬③	firebrick
④⒂⒌⑴⒃⑶⑹	firebugs
④⒂⒌⑵⑮⑫①	firedamp
④⒂⒌⑵⑰⑶⑹	firedogs
④⒂⒌④⑪⒂⑹	fireflies
④⒂⒌⑶⒈⑵⑹	fireguards
④⒂⒌⑪⒂②⒌	firelighter
④⒂⒌⑪⒂②⑥	firelights
④⒂⒌①⑪⒁⑥	fireplace
④⒂⒌①⑾⒅④	fireproof
④⒂⒌⑥⒂⑵⑹	firesides
④⒂⒌⑥②⒄⑿	firestone
④⒂⒌⑼⒇②⒌	firewater
④⒂⒌⑼⒋③⑥	fireworks
④⒋⑥②⑴⒉⑿	firstborn
④⑬⑦⑴⒇⑪⑹	fishballs
④⑬⑦⑴⒄⑿⑹	fishbones
④⑬⑦③⒁③⑥	fishcakes
④⑬⑦⒌⑫⑯⑿	fisherman
④⑬⑦⒌⑫⑭⑿	fishermen
④⑬⑦⑬⑯⑥②	fishiest
④⑬⑦①⒁⑥②	fishpaste
④⑬⑦①⑪⒁②	fishplate
④⑬⑦⑼⒂⑷⑹	fishwives
④⑬⑥②④⑱⑪	fistful
④⑬⑥⑧⑯⑪⑯	fistula
④⑬②④⑯⑪⑬	fitfully
④⑬②⑫⑯⑿②	fitment
④⑬②⑬⑩⑪⑬	fittingly
④⒂⑷④⒄⑪⑵	fivefold
④⒂⑷①⑯⑿⑥	fivepence
④⒂⑷①⑯⑿⑬	fivepenny
④⑬③⑥⒁②⑥	fixates
④⑬③⑥⑬⑩⑹	fixings
④⑬③⑥⑬②⑬	fixity
④⑬③⑥⑧⒌⑹	fixtures
④⑬⑹⑬⑯⑥②	fizziest
④⑪⑮⑴⑬⑪⑬	flabbily
④⑪⑮③⑥⑬⑵	flaccid
④⑪⑮⑶⑯⑿⑹	flagons
④⑪⑮⑶①⒄⑪	flagpole
④⑪⑮⑶⑦⑬①	flagship
④⑪⑮⑫⑴⒄⑹	flambeaux
④⑪⑮⑿⑻⑯⑹	flanges
④⑪⑮⑩③⑬⑩	flanking
④⑪⑮⑿⑯⑪⑹	flannels
④⑪⑮①⑻⑮③	flapjack
④⑪⑮⑦⑴⑮③	flashback
④⑪⑮⑦⑶⒃⑿	flashgun
④⑪⑮⑦⑬⑪⑬	flashily
④⑪⑮⑦⑪⒂②	flashlight
④⑪⑮②④⑬⑦	flatfish
④⑪⑮②⑪⑯②	flatlet
④⑪⑮②⑪⒂⑿	flatline
④⑪⑮②⑿⑯⑥	flatness
④⑪⑮②⑯⑿⑵	flattened
④⑪⑮②⑯⑿⑹	flattens
④⑪⑮②⒌⒌⑹	flatterers
④⑪⑮②⒌⑬⑹	flatteries
④⑪⑮②⒌⑬⑩	flattering
④⑪⑮②⑯⑥②	flattest
④⑪⑮②②⑰①	flattop
④⑪⒇⑿②⑯⑵	flaunted
④⑪⒇⑿②⑬⑩	flaunting
④⑪⒇②⑬⑥②	flautist
④⑪⒁⑷⒌⑬⑩	flavouring
④⑪⑮③⑥⑯⑿	flaxen
④⑪⒀①⑬②⑥	fleapits
④⑪⑭⑻⑪⑬⑩	fledgling
④⑪⒀②⑯⑥②	fleetest
④⑪⒀②⑿⑯⑥	fleetness
④⑪⑭⑦⑬⑩⑹	fleshings
④⑪⑭③⑥⑯⑹	flexes
④⑪⑭③⑥⑬⑩	flexing
④⑪⑭③⑦⑯⑿	flexion
④⑪⑬③⒌⑬⑿	flickerin'
④⑪⑬③⒌⑬⑩	flickering
④⑪⒂②⑪⑯⑥	flightless
④⑪⑬⑫⑹⑬⒌	flimsier
④⑪⑬⑿⑧⑯⑹	flinches
④⑪⑬⑿⑧⑬⑩	flinching
④⑪⑬⑿②⑬⒌	flintier
④⑪⑬①⑯⑿②	flippant
④⑪⑰⑶⑬⑩⑹	floggings
④⑪⒃⑵⑶⒁②	floodgate
④⑪⒃⑵⑪⒂②	floodlight
④⑪⒃⑵⑪⑬②	floodlit
④⑪⒉⑴⒉⑵⑹	floorboards
④⑪⑰⑾⑬⑿⑹	florins
④⑪⑰⑾⑬⑥②	florist
④⑪⑯②⑬⑪⑯	flotilla
④⑪⑰②⑥⑯⑫	flotsam
④⑪⑲⑿⑥⑯⑹	flounces
④⑪⑲⑿⑥⑬⑩	flouncing
④⑪⑲⑿⑵⒌⑵	floundered
④⑪⑲⑿⑵⒌⑹	flounders
④⑪⒃⑾⑬⑦②	flourished
④⑪⑲⒌⑴⑭⑵	flowerbed
④⑪⑲⒌⑪⑯⑥	flowerless
④⑪⑲⒌①⑰②	flowerpot
④⑪⒅⑯⑿⑥⑬	fluency
④⑪⒃⑫⑯③⑥	flummox
④⑪⒃⑩③⑬⑹	flunkeys
④⑪⒃⑩③⑬⑩	flunking
④⑪⑱⒌⒂⑵⑹	fluorides
④⑪⒃⑾⑬⑬⑩	flurrying
④⑪⒃⑥②⒌⑵	flustered
④⑪⒃⑥②⒌⑹	flusters
④⑪⒅②⑬⑥②	flutist
④⑪⒃②⒌⑬⑩	fluttering
④⑪⒃③⑥⑯⑹	fluxes
④⑪⒂⑴⑪⒄⑿	flyblown
④⑪⒂③⑮⑧⒌	flycatcher
④⑪⒂⑪⒀⑷⑹	flyleaves
④⑪⒂⒄⑷⒌⑹	flyovers
④⑪⒂①⒁①⒌	flypaper
④⑪⒂①⑳⑥②	flypast
④⑪⒂⑥①⑭③	flyspeck
④⑪⒂②⑾⑮①	flytrap
④⑪⒂⑼⒁②⑥	flyweights
④⑪⒂⑼⒀⑪⑹	flywheels
④⒄③⑥⑯⑪⑹	fo'c'sles
④⒄⑫⑬⑯⑥②	foamiest
④⒄③⑯⑥⑯⑹	focuses
④⒄③⑯⑥⑬⑩	focusing
④⒀②⑯⑥⑯⑹	foetuses
④⑰⑶⑴⑮⑩③	fogbank
④⑰⑶⑴⑲⑿⑵	fogbound
④⑰⑶⑬⑯⑥②	foggiest
④⑰⑶⑽⒉⑿⑹	foghorns
④⑰⑶⑪⑮⑫①	foglamp
④⒄③⑥⑰⑩⑹	folksongs
④⒄③②⒁⑪⑹	folktales
④⑰⑪⒄⑬⑩⑹	followings
④⒄⑫⑭⑿②⑥	foments
④⑰⑿⑵⑯⑿②	fondant
④⑰⑿⑵⑯⑥②	fondest
④⑰⑿⑵⑯⑪⑵	fondled
④⑰⑿⑵⑯⑪⑹	fondles
④⑰⑿⑵⑪⑬⑩	fondling
④⑰⑿⑵⑿⑯⑥	fondness
④⒅⑵⑥②⒃④	foodstuff
④⒅⑪⑽⒈⑵⑬	foolhardy
④⒅⑪⑬⑦⑪⑬	foolishly
④⒅⑪①⑾⒅④	foolproof
④⒅⑪⑥③⑮①	foolscap
④⑱②⑴⒇⑪⒌	footballer
④⑱②⑴⒇⑪⑹	footballs
④⑱②⑴⒉⑵⑹	footboards
④⑱②⑴⑾⑬⑻	footbridge
④⑱②④⒇⑪⑹	footfalls
④⑱②④⒇⑪②	footfault
④⑱②⑽⑬⑪⑹	foothills
④⑱②⑽⒄⑪⑵	foothold
④⑱②⑪⒂②⑥	footlights
④⑱②⑫⒈③⑥	footmarks
④⑱②⑿⒄②⑥	footnotes
④⑱②①⑳⑸⑹	footpaths
④⑱②①⑪⒁②	footplate
④⑱②⑥⑪⑰⑶	footslog
④⑱②⑥②⑭①	footstep
④⑱②⑥②⒅⑪	footstool
④⑱②⑥⑼⑬⑧	footswitch
④⑱②⑼⑭⑪⑹	footwells
④⑰⑾⑬⑻⑯⑹	forages
④⑰⑾⑬⑻⑬⑩	foraging
④⒉⑴⒊⑯⑿⑥	forbearance
④⒌⑴⑬⑵⑯⑿	forbidden
④⒌⑴⑬⑵⑬⑩	forbidding
④⒉⑥④⑯⑪⑬	forcefully
④⒉⑥⑯⑴⑯⑪	forcible
④⒉⑥⑯⑴⑪⑬	forcibly
④⒉⑵⑯⑴⑯⑪	fordable
